TIME:	0.0252079963684	1
TIME:	0.0690190792084	2
TIME:	0.125183105469	3
TIME:	0.167396068573	4
TIME:	0.208328962326	5
TIME:	0.254048109055	6
TIME:	0.295501947403	7
TIME:	0.337532043457	8
TIME:	0.375793933868	9
TIME:	0.429256916046	10
TIME:	0.476036071777	11
TIME:	0.525624990463	12
TIME:	0.572635889053	13
TIME:	0.618613004684	14
TIME:	0.677653074265	15
TIME:	0.725954055786	16
TIME:	0.779819011688	17
TIME:	0.821775913239	18
TIME:	0.86813211441	19
TIME:	0.907788991928	20
TIME:	0.949450969696	21
TIME:	0.992448091507	22
TIME:	1.03990101814	23
TIME:	1.08597397804	24
TIME:	1.12821006775	25
TIME:	1.17278909683	26
TIME:	1.22495698929	27
TIME:	1.27973890305	28
TIME:	1.34241008759	29
TIME:	1.39185094833	30
TIME:	1.44418406487	31
TIME:	1.49974489212	32
TIME:	1.55210900307	33
TIME:	1.6041970253	34
TIME:	1.65522193909	35
TIME:	1.70847892761	36
TIME:	1.75947499275	37
TIME:	1.81160497665	38
TIME:	1.86532902718	39
TIME:	1.91790604591	40
TIME:	1.97010397911	41
TIME:	2.02500605583	42
TIME:	2.07523393631	43
TIME:	2.12538194656	44
TIME:	2.17278909683	45
TIME:	2.2236430645	46
TIME:	2.27123093605	47
TIME:	2.32252001762	48
TIME:	2.37370610237	49
TIME:	2.42772102356	50
TIME:	2.47708392143	51
TIME:	2.53272294998	52
TIME:	2.5863161087	53
TIME:	2.64125800133	54
TIME:	2.6924700737	55
TIME:	2.74662804604	56
TIME:	2.78873896599	57
TIME:	2.83035206795	58
TIME:	2.87699389458	59
TIME:	2.91603088379	60
TIME:	2.96133494377	61
TIME:	3.00713396072	62
TIME:	3.05342507362	63
TIME:	3.09551000595	64
TIME:	3.14247989655	65
TIME:	3.18760108948	66
TIME:	3.23672890663	67
TIME:	3.28227710724	68
TIME:	3.33841705322	69
TIME:	3.37852907181	70
TIME:	3.42160511017	71
TIME:	3.46931600571	72
TIME:	3.51197099686	73
TIME:	3.55432391167	74
TIME:	3.60011696815	75
TIME:	3.64026808739	76
TIME:	3.68447709084	77
TIME:	3.72832393646	78
TIME:	3.77114200592	79
TIME:	3.81397390366	80
TIME:	3.85684800148	81
TIME:	3.90429496765	82
TIME:	3.95036411285	83
TIME:	3.99214196205	84
TIME:	4.03768610954	85
TIME:	4.08513092995	86
TIME:	4.12932109833	87
TIME:	4.1735188961	88
TIME:	4.21616101265	89
TIME:	4.26456999779	90
TIME:	4.31501603127	91
TIME:	4.36323690414	92
TIME:	4.41840791702	93
TIME:	4.47144293785	94
TIME:	4.52149605751	95
TIME:	4.57435202599	96
TIME:	4.62549996376	97
TIME:	4.67809605598	98
TIME:	4.7335050106	99
TIME:	4.78896594048	100
TIME:	4.838586092	101
TIME:	4.87908411026	102
TIME:	4.9267680645	103
TIME:	4.97686100006	104
TIME:	5.02319502831	105
TIME:	5.07178092003	106
TIME:	5.12462210655	107
TIME:	5.18123292923	108
TIME:	5.23195505142	109
TIME:	5.28239703178	110
TIME:	5.34165096283	111
TIME:	5.38702511787	112
TIME:	5.43460893631	113
TIME:	5.48486709595	114
TIME:	5.5332839489	115
TIME:	5.58656001091	116
TIME:	5.63405394554	117
TIME:	5.68421411514	118
TIME:	5.74327301979	119
TIME:	5.80305695534	120
TIME:	5.86172294617	121
TIME:	5.92209005356	122
TIME:	5.9863960743	123
TIME:	6.04708504677	124
TIME:	6.10581493378	125
TIME:	6.16392302513	126
TIME:	6.22960996628	127
TIME:	6.29502296448	128
TIME:	6.3656411171	129
TIME:	6.42607998848	130
TIME:	6.48474693298	131
TIME:	6.54417490959	132
TIME:	6.60621094704	133
TIME:	6.6548230648	134
TIME:	6.70117402077	135
TIME:	6.7513821125	136
TIME:	6.7983789444	137
TIME:	6.84893393517	138
TIME:	6.90011000633	139
TIME:	6.95141911507	140
TIME:	6.99807691574	141
TIME:	7.04809689522	142
TIME:	7.09298491478	143
TIME:	7.14171910286	144
TIME:	7.18356800079	145
TIME:	7.22533392906	146
TIME:	7.27697300911	147
TIME:	7.33677101135	148
TIME:	7.3880200386	149
TIME:	7.43868088722	150
TIME:	7.49091696739	151
TIME:	7.53846907616	152
TIME:	7.58911800385	153
TIME:	7.63970303535	154
TIME:	7.69318199158	155
TIME:	7.74311995506	156
TIME:	7.79664707184	157
TIME:	7.85187292099	158
TIME:	7.90245389938	159
TIME:	7.95708298683	160
TIME:	8.01198792458	161
TIME:	8.06141591072	162
TIME:	8.11360096931	163
TIME:	8.16494989395	164
TIME:	8.21648597717	165
TIME:	8.26271009445	166
TIME:	8.31408190727	167
TIME:	8.37256598473	168
TIME:	8.42892694473	169
TIME:	8.48414611816	170
TIME:	8.54228210449	171
TIME:	8.59395289421	172
TIME:	8.64752697945	173
TIME:	8.69760489464	174
TIME:	8.75132107735	175
TIME:	8.80411696434	176
TIME:	8.86123108864	177
TIME:	8.91441011429	178
TIME:	8.96750593185	179
TIME:	9.01981210709	180
TIME:	9.0801320076	181
TIME:	9.12925291061	182
TIME:	9.18847703934	183
TIME:	9.23971605301	184
TIME:	9.29652094841	185
TIME:	9.36045002937	186
TIME:	9.41389107704	187
TIME:	9.47148990631	188
TIME:	9.52992510796	189
TIME:	9.58514499664	190
TIME:	9.64723610878	191
TIME:	9.69822406769	192
TIME:	9.75035309792	193
TIME:	9.80356407166	194
TIME:	9.86534404755	195
TIME:	9.92103791237	196
TIME:	9.97480392456	197
