True === True | 	1	2	0	0	0
all_strip(x) = x <== all_strip(y) = x | 	34	4	2	3	0
all_strip(x) = y ==> all_strip(y) = y | 	34	4	2	3	0
all_strip(x) = x ==> left_strip(x) = x | 	9	4	1	2	0
all_strip(x) = y ==> left_strip(y) = y | 	22	4	2	3	0
left_strip(x) = x <== left_strip(y) = x | 	36	4	2	3	0
left_strip(x) = y ==> left_strip(y) = y | 	36	4	2	3	0
reverse(x) = y === reverse(y) = x | 	20	4	2	4	0
all_strip(x) = x ==> right_strip(x) = x | 	8	4	1	2	0
all_strip(x) = y ==> right_strip(y) = y | 	25	4	2	3	0
right_strip(x) = x <== right_strip(y) = x | 	31	4	2	3	0
right_strip(x) = y ==> right_strip(y) = y | 	31	4	2	3	0
to_caps(x) = x <== to_caps(y) = x | 	23	4	2	3	0
to_caps(x) = y ==> to_caps(y) = y | 	23	4	2	3	0
to_lower(x) = x <== to_lower(y) = x | 	23	4	2	3	0
to_lower(x) = y ==> to_lower(y) = y | 	23	4	2	3	0
all_strip(x) = x === all_strip(all_strip(x)) = x | 	18	5	1	2	0
all_strip(x) = x <== all_strip(all_strip(y)) = x | 	34	5	2	3	0
all_strip(x) = y === all_strip(all_strip(x)) = y | 	34	5	2	4	0
all_strip(x) = x === all_strip(left_strip(x)) = x | 	9	5	1	2	0
all_strip(x) = x <== all_strip(left_strip(y)) = x | 	21	5	2	3	0
all_strip(x) = y === all_strip(left_strip(x)) = y | 	16	5	2	4	0
all_strip(x) = x <== all_strip(reverse(x)) = x | 	5	5	1	2	0
all_strip(x) = x <== all_strip(reverse(y)) = x | 	18	5	2	3	0
left_strip(x) = x <== all_strip(reverse(x)) = x | 	4	5	1	2	0
left_strip(x) = x <== all_strip(reverse(y)) = x | 	13	5	2	3	0
reverse(x) = x <== all_strip(reverse(x)) = x | 	5	5	1	2	0
right_strip(x) = x <== all_strip(reverse(x)) = x | 	5	5	1	2	0
right_strip(x) = x <== all_strip(reverse(y)) = x | 	17	5	2	3	0
all_strip(reverse(x)) = x <== all_strip(reverse(y)) = x | 	14	6	2	3	0
all_strip(reverse(x)) = y ==> all_strip(reverse(y)) = y | 	14	6	2	3	0
all_strip(x) = x === all_strip(right_strip(x)) = x | 	8	5	1	2	0
all_strip(x) = x <== all_strip(right_strip(y)) = x | 	17	5	2	3	0
all_strip(x) = y === all_strip(right_strip(x)) = y | 	14	5	2	4	0
all_strip(x) = x <== all_strip(to_caps(x)) = x | 	3	5	1	2	0
all_strip(x) = x <== all_strip(to_caps(y)) = x | 	14	5	2	3	0
left_strip(x) = x <== all_strip(to_caps(x)) = x | 	3	5	1	2	0
left_strip(x) = x <== all_strip(to_caps(y)) = x | 	14	5	2	3	0
reverse(x) = x <== all_strip(to_caps(x)) = x | 	3	5	1	2	0
reverse(x) = x <== all_strip(to_caps(y)) = x | 	15	5	2	3	0
right_strip(x) = x <== all_strip(to_caps(x)) = x | 	3	5	1	2	0
right_strip(x) = x <== all_strip(to_caps(y)) = x | 	15	5	2	3	0
to_caps(x) = x <== all_strip(to_caps(x)) = x | 	3	5	1	2	0
to_caps(x) = x <== all_strip(to_caps(y)) = x | 	14	5	2	3	0
all_strip(reverse(x)) = x <== all_strip(to_caps(x)) = x | 	3	6	1	2	0
all_strip(reverse(x)) = x <== all_strip(to_caps(y)) = x | 	14	6	2	3	0
all_strip(to_caps(x)) = x <== all_strip(to_caps(y)) = x | 	14	6	2	3	0
all_strip(to_caps(x)) = y ==> all_strip(to_caps(y)) = y | 	14	6	2	3	0
all_strip(x) = x <== all_strip(to_lower(x)) = x | 	3	5	1	2	0
all_strip(x) = x <== all_strip(to_lower(y)) = x | 	20	5	2	3	0
left_strip(x) = x <== all_strip(to_lower(x)) = x | 	3	5	1	2	0
left_strip(x) = x <== all_strip(to_lower(y)) = x | 	15	5	2	3	0
