True === True | 	1	2	0	0	0
all_strip(x) = x <== all_strip(y) = x | 	94	4	2	3	0
all_strip(x) = y ==> all_strip(y) = y | 	94	4	2	3	0
all_strip(x) = x ==> left_strip(x) = x | 	33	4	1	2	0
all_strip(x) = y ==> left_strip(y) = y | 	80	4	2	3	0
left_strip(x) = x <== left_strip(y) = x | 	84	4	2	3	0
left_strip(x) = y ==> left_strip(y) = y | 	84	4	2	3	0
reverse(x) = y === reverse(y) = x | 	72	4	2	4	0
all_strip(x) = x ==> right_strip(x) = x | 	38	4	1	2	0
all_strip(x) = y ==> right_strip(y) = y | 	85	4	2	3	0
right_strip(x) = x <== right_strip(y) = x | 	103	4	2	3	0
right_strip(x) = y ==> right_strip(y) = y | 	103	4	2	3	0
to_caps(x) = x <== to_caps(y) = x | 	77	4	2	3	0
to_caps(x) = y ==> to_caps(y) = y | 	77	4	2	3	0
to_lower(x) = x <== to_lower(y) = x | 	66	4	2	3	0
to_lower(x) = y ==> to_lower(y) = y | 	66	4	2	3	0
all_strip(x) = x === all_strip(all_strip(x)) = x | 	47	5	1	2	0
all_strip(x) = x <== all_strip(all_strip(y)) = x | 	94	5	2	3	0
all_strip(x) = y === all_strip(all_strip(x)) = y | 	94	5	2	4	0
all_strip(x) = x === all_strip(left_strip(x)) = x | 	33	5	1	2	0
all_strip(x) = x <== all_strip(left_strip(y)) = x | 	72	5	2	3	0
all_strip(x) = y === all_strip(left_strip(x)) = y | 	67	5	2	4	0
all_strip(x) = x <== all_strip(reverse(x)) = x | 	14	5	1	2	0
all_strip(x) = x <== all_strip(reverse(y)) = x | 	70	5	2	3	0
left_strip(x) = x <== all_strip(reverse(x)) = x | 	13	5	1	2	0
left_strip(x) = x <== all_strip(reverse(y)) = x | 	63	5	2	3	0
reverse(x) = x <== all_strip(reverse(x)) = x | 	14	5	1	2	0
right_strip(x) = x <== all_strip(reverse(x)) = x | 	13	5	1	2	0
right_strip(x) = x <== all_strip(reverse(y)) = x | 	66	5	2	3	0
all_strip(x) = x === all_strip(right_strip(x)) = x | 	38	5	1	2	0
all_strip(x) = x <== all_strip(right_strip(y)) = x | 	92	5	2	3	0
all_strip(x) = y === all_strip(right_strip(x)) = y | 	79	5	2	4	0
all_strip(x) = x <== all_strip(to_caps(x)) = x | 	7	5	1	2	0
all_strip(x) = x <== all_strip(to_caps(y)) = x | 	64	5	2	3	0
left_strip(x) = x <== all_strip(to_caps(x)) = x | 	7	5	1	2	0
left_strip(x) = x <== all_strip(to_caps(y)) = x | 	59	5	2	3	0
right_strip(x) = x <== all_strip(to_caps(x)) = x | 	7	5	1	2	0
right_strip(x) = x <== all_strip(to_caps(y)) = x | 	59	5	2	3	0
to_caps(x) = x <== all_strip(to_caps(x)) = x | 	7	5	1	2	0
to_caps(x) = x <== all_strip(to_caps(y)) = x | 	59	5	2	3	0
all_strip(to_caps(x)) = x <== all_strip(to_caps(y)) = x | 	59	6	2	3	0
all_strip(to_caps(x)) = y ==> all_strip(to_caps(y)) = y | 	59	6	2	3	0
all_strip(x) = x <== all_strip(to_lower(x)) = x | 	6	5	1	2	0
all_strip(x) = x <== all_strip(to_lower(y)) = x | 	75	5	2	3	0
left_strip(x) = x <== all_strip(to_lower(x)) = x | 	5	5	1	2	0
left_strip(x) = x <== all_strip(to_lower(y)) = x | 	65	5	2	3	0
right_strip(x) = x <== all_strip(to_lower(x)) = x | 	6	5	1	2	0
right_strip(x) = x <== all_strip(to_lower(y)) = x | 	73	5	2	3	0
to_lower(x) = x <== all_strip(to_lower(x)) = x | 	6	5	1	2	0
to_lower(x) = x <== all_strip(to_lower(y)) = x | 	68	5	2	3	0
all_strip(to_lower(x)) = x <== all_strip(to_lower(y)) = x | 	68	6	2	3	0
all_strip(to_lower(x)) = y ==> all_strip(to_lower(y)) = y | 	68	6	2	3	0
is_prefix(x, x) = p === is_prefix(y, y) = p | 	49	6	3	4	0
all_strip(x) = x === left_strip(all_strip(x)) = x | 	33	5	1	2	0
