True === True | 	1	2	0	0	0
set_clear(x) = x === set_clear(y) = x | 	6	4	2	3	0
set_add(x, a) = x <== set_add(y, a) = x | 	7	6	3	5	0
set_add(x, a) = y ==> set_add(y, a) = y | 	7	6	3	5	0
set_clear(x) = x === set_clear(set_clear(x)) = x | 	1	5	1	2	0
set_clear(x) = x === set_clear(set_clear(y)) = x | 	6	5	2	3	0
set_clear(x) = x ==> set_difference(x, y) = x | 	4	5	2	3	0
set_clear(x) = x ==> set_difference(y, x) = y | 	4	5	2	3	0
set_clear(x) = x === set_difference(y, y) = x | 	1	5	2	3	0
set_difference(x, y) = x === set_difference(y, x) = y | 	2	6	2	4	0
set_difference(x, y) = x <== set_difference(z, x) = y | 	3	6	3	5	0
set_difference(x, y) = x <== set_difference(z, y) = x | 	14	6	3	5	0
set_difference(x, y) = z ==> set_difference(y, z) = y | 	3	6	3	5	0
set_difference(x, y) = z ==> set_difference(z, y) = z | 	14	6	3	5	0
set_clear(x) = x ==> set_discard(x, a) = x | 	6	5	2	3	0
set_length(x) = a ==> set_discard(x, a) = x | 	1	5	2	4	0
set_discard(x, a) = x <== set_discard(y, a) = x | 	11	6	3	5	0
set_discard(x, a) = y ==> set_discard(y, a) = y | 	11	6	3	5	0
set_issubset(x, x) = p === set_issubset(y, y) = p | 	16	6	3	4	0
set_issubset(x, x) = p === set_issuperset(x, x) = p | 	2	6	2	4	0
set_issubset(x, y) = p === set_issuperset(y, x) = p | 	11	6	3	6	0
set_length(set_clear(x)) = a === set_length(set_clear(y)) = a | 	36	6	3	4	0
True === set_union(x, x) = x | 	2	4	1	1	0
set_clear(x) = x ==> set_union(x, y) = y | 	6	5	2	3	0
set_clear(x) = x ==> set_union(y, x) = y | 	5	5	2	3	0
set_add(x, a) = x ==> set_union(y, x) = x | 	13	6	3	4	0
set_add(x, a) = y ==> set_union(x, y) = y | 	3	6	3	5	0
set_add(x, a) = y ==> set_union(y, x) = y | 	2	6	3	5	0
set_difference(x, y) = x <== set_union(x, y) = x | 	3	6	2	4	0
set_difference(x, y) = z ==> set_union(x, z) = x | 	9	6	3	5	0
set_difference(x, y) = z ==> set_union(z, x) = x | 	10	6	3	5	0
set_discard(x, a) = y ==> set_union(x, y) = x | 	8	6	3	5	0
set_discard(x, a) = y ==> set_union(y, x) = x | 	8	6	3	5	0
set_union(x, x) = y === set_union(x, y) = x | 	2	6	2	4	0
set_union(x, x) = y ==> set_union(x, y) = y | 	2	6	2	4	0
set_union(x, x) = y ==> set_union(x, z) = z | 	8	6	3	4	0
set_union(x, x) = y ==> set_union(y, x) = x | 	2	6	2	4	0
set_union(x, x) = y === set_union(y, y) = x | 	2	6	2	4	0
set_union(x, x) = y ==> set_union(y, z) = z | 	8	6	3	4	0
set_union(x, x) = y <== set_union(z, y) = x | 	4	6	3	5	0
set_union(x, y) = y <== set_union(x, x) = y | 	2	6	2	4	0
set_union(x, y) = y <== set_union(x, x) = z | 	8	6	3	4	0
set_union(x, y) = y <== set_union(x, z) = y | 	12	6	3	5	0
set_union(x, y) = y <== set_union(y, y) = x | 	2	6	2	4	0
set_union(x, y) = y <== set_union(z, x) = y | 	9	6	3	5	0
set_union(x, y) = y <== set_union(z, z) = x | 	8	6	3	4	0
set_union(x, y) = z === set_union(x, z) = y | 	12	6	3	6	0
set_union(x, y) = z ==> set_union(x, z) = z | 	12	6	3	5	0
set_union(x, y) = z === set_union(y, x) = z | 	10	6	3	6	0
set_union(x, y) = z ==> set_union(y, z) = z | 	9	6	3	5	0
set_union(x, y) = z ==> set_union(z, z) = y | 	4	6	3	5	0
